X,Y
-122.67036783277169,38.57391356024812
-122.612220994078,38.5420323147239
-122.62910608866372,38.46445736077163
-122.60998770141474,38.52649228637454
-122.76661142149135,38.54320307569441
-122.7347533804238,38.53019054921453
-122.75808522910044,38.55161521102717
-122.73626569641205,38.544349706646045
-122.73340451882372,38.51558307817425
-122.76726820255028,38.502111766103226
-122.81073365336765,38.512648874125084
-122.77974531035754,38.507710289498995
-122.80229497173401,38.49731459595289
-122.79204849703184,38.51240322428939
-122.74623478202054,38.471805296260314
-122.76141279801259,38.4869686821408
-122.75550757808105,38.488744038228944
-122.73835850696351,38.4722479987848
-122.75805482573597,38.49188327601805
-122.73767147534888,38.47172815000367
-122.73123332637581,38.46098367883995
-122.74462839904659,38.46550101622307
-122.73117324220124,38.4601464966992
-122.72763342805506,38.46075527094348
-122.74382130396206,38.46638852133464
-122.73637938611125,38.45810206589725
-122.74987528331194,38.45550453867448
-122.75295175726013,38.45549850989489
-122.75733871927466,38.453071722899026
-122.7509564398696,38.45956816257426
-122.73876715137288,38.455198240666824
-122.76594365256872,38.462742633810464
-122.75892826598808,38.45637038398135
-122.75352511145816,38.46303094581802
-122.75964826927303,38.45587588796736
-122.76386614769456,38.45281970668272
-122.74884330671814,38.46763322512743
-122.769555986126,38.469091239405664
-122.76617877125618,38.46809333858542
-122.75326151748018,38.47323058550918
-122.77069946590026,38.465960015535074
-122.8266021124844,38.45981516762763
-122.78993024588195,38.480458826234774
-122.8020756446136,38.473970724423594
-122.775838515312,38.49109144996603
-122.74891647516374,38.450674281777296
-122.73374076857085,38.45049983406601
-122.73213060409714,38.44806076379115
-122.7271365203428,38.45913737316443
-122.74646681243664,38.45186238414546
-122.74219975744253,38.4482267484747
-122.74907553410576,38.45044873075428
-122.7499492554885,38.44382846142361
-122.7220394419719,38.4361050143919
-122.75041810760843,38.444422725224534
-122.72518636431931,38.436897793955
-122.73007151354211,38.4430178031878
-122.73613117717885,38.44552655029034
-122.72453473097985,38.43451676628604
-122.73389881480671,38.43423034806173
-122.74708157919476,38.43415361476157
-122.74450477477382,38.43634921944631
-122.7436671396111,38.434163708696175
-122.74150001795397,38.434496996632205
-122.7843318182144,38.43111036302501
-122.77305818662411,38.43638049010598
-122.82786622519339,38.44725207596785
-122.79318847003567,38.446699267058065
-122.82339092934377,38.42050017511875
-122.82021583347709,38.42152375450747
-122.81376905538312,38.40571432344443
-122.76307646609683,38.44782829702824
-122.76638789870395,38.44212226898736
-122.75458834294666,38.44069838585682
-122.76012928638536,38.44542734079976
-122.76014411358847,38.44234004629058
-122.75027278726343,38.43788487117548
-122.75137137816695,38.44173146781722
-122.71684621859279,38.42538609263375
-122.7165272328589,38.41544945075449
-122.72644475350259,38.41618585236019
-122.71577847215606,38.42026655083186
-122.72037264510071,38.42462299162974
-122.74068110424129,38.413207381704204
-122.73377964970284,38.41429410605331
-122.73544161606567,38.42313833170043
-122.73877075687203,38.418884791489575
-122.71621569640755,38.429175742422984
-122.72111720856752,38.43300322115003
-122.73971775260792,38.426846098796915
-122.718808436545,38.37418392708968
-122.72102912715128,38.38625569691534
-122.71793436882821,38.37415859215197
-122.72807391130468,38.38908922329138
-122.72981467678994,38.40332887771072
-122.73062111103916,38.38652449752231
-122.7205537609183,38.387036465978696
-122.72437160426065,38.376486310764435
-122.76014392360989,38.40789508494415
-122.76084008306226,38.384284566956346
-122.76195810493932,38.412483910696004
-122.74378549455173,38.371871374555326
-122.7578473689888,38.42084707289464
-122.77478401854721,38.374170228277634
-122.78954458987171,38.386112793383724
-122.77614709834971,38.42251181354
-122.74553392209438,38.358051681497074
-122.7665574235965,38.37970988358877
-122.76851396097742,38.40889672374163
-122.77470586819454,38.38063967188812
-122.788725733585,38.408622403712585
-122.83179870172356,38.403606577569924
-122.8238128386816,38.40367237666034
-122.85074264037051,38.422083637178304
-122.85196863980156,38.40959416391172
-122.82517941033437,38.40652573532828
-122.83593656465946,38.41203656585771
-122.81530530987808,38.393415895624564
-122.78711810880131,38.37695267333873
-122.8032733856103,38.37307938625458
-122.83940953148334,38.38365780939823
-122.84019302422263,38.380709584060966
-122.84102136521055,38.39576296823513
-122.8341044581054,38.39736696612566
-122.75426008784268,38.35451156357364
-122.74414854659196,38.336326918659054
-122.79630412413572,38.35688378469384
-122.7800654950971,38.3286950624027
-122.83850109250649,38.340144531830106
-122.83132233225585,38.347056067008765
-122.84752193980735,38.367279446344064
-122.85571675727238,38.31145106914528
-122.86291617927154,38.43929113351517
-122.89496868956608,38.38972232141361
-122.87517344039541,38.4315805043996
-122.91320630924379,38.41851943344179
-122.87555588206587,38.41192794173931
-123.06737515365369,38.49628826276022
-122.9745431473129,38.483051659604286
-123.04242496557444,38.47166085512342
-122.97152945259914,38.50169177877043
-122.98334102964297,38.52496961728524
-122.97743793665205,38.54070730123367
-122.95523852873303,38.537129900330136
-122.91086598934943,38.536255879964614
-122.9111668452484,38.506728563323044
-122.86585930805478,38.49966662180584
-122.86944266046008,38.4689723856123
-122.90904139378974,38.462594589363626
-122.86038833654456,38.45761626887501
-122.93886365745323,38.48377770870202
-122.84335071780798,38.53048733670061
-122.82313996203534,38.54490396167548
-122.84777415285947,38.57741014098646
-122.8441970432031,38.56858325216949
-122.85240483710908,38.5558311697504
-122.80577398424684,38.53260575906476
-122.84716610521018,38.550525176999926
-122.82697566644406,38.5308514519836
-122.82458684672206,38.55533141774202
-122.84057140077049,38.55110483243318
-122.80801283623266,38.54755954001677
-122.81339709784343,38.55608446418324
-122.8151186576608,38.55971018996755
-122.80474625741545,38.55721736366833
-122.80438498559965,38.55763166347478
-122.80599877890279,38.56162302117413
-122.71836517271859,38.6076946432144
-122.76725107669549,38.55624729546425
-122.69999748445373,38.570816235175236
-122.81408098480823,38.54441029979698
-122.81320152711628,38.544030670432754
-122.80937349772434,38.545576365036155
-122.82527019795671,38.56234756132059
-122.79161162924586,38.53559672426456
-122.77245541608909,38.535417675656404
-122.76750703523327,38.531335678175545
-122.77524222230215,38.537487366769355
-122.7952943675637,38.58538896129642
-122.82923601280412,38.57075724828328
-122.8022938926967,38.58167552405817
-122.85659398500628,38.65471240005079
-122.87597159805868,38.62329404764789
-122.86726146788524,38.60376098688564
-122.87521124219566,38.61141713864115
-122.86557733469864,38.60199128316254
-122.85293588003468,38.622604788215334
-122.86558308860141,38.61789893074136
-122.84831732553126,38.61652585248991
-122.86105977660631,38.62205278093908
-122.93059452097545,38.61749625877907
-122.95157443604646,38.66291479132601
-122.81213125711365,38.7310692830892
-122.95462949686883,38.8229826815903
-122.91599909387148,38.78999201938312
-123.06905286981814,38.849407613047774
-123.0572367624012,38.84798776396244
-123.00850981992033,38.82903714780397
-123.03540392786739,38.83368900124521
-123.13095075984847,38.834089124280176
-123.09390920987713,38.83368883775784
-123.06702974379733,38.757276718488846
-123.17752855421375,38.774896314811976
-123.17883826800055,38.78904561670665
-122.9477034856014,38.42706385103179
-122.99034005758635,38.34559687148876
-122.92064797897582,38.34970903407653
-123.30851763170278,38.57774347654652
-123.2563862654572,38.755745217079145
-123.37654046099789,38.70971587738538
-122.2944297310938,38.289209382777614
-122.30232458197278,38.30109181645691
-122.29365124591675,38.29721940050788
-122.29033847530778,38.297875264801135
-122.2893269610153,38.29785059233249
-122.28687875305818,38.28563703215449
-122.29057006944547,38.28895854768002
-122.28089828841911,38.296353040685716
-122.27263861790294,38.289852047162505
-122.2738205302108,38.28201569320195
-122.28104611579934,38.28397838825923
-122.26944206417114,38.28473378560819
-122.25606100677116,38.29427279073159
-122.2502999641036,38.283305228836156
-122.26086080701315,38.28451814821593
-122.26304174837887,38.319319745660934
-122.25751443193919,38.308517195575526
-122.26641842416153,38.3218684493827
-122.2575857132388,38.30001776561811
-122.29820586198801,38.30398639222589
-122.30194875501269,38.30894708510329
-122.30337642807274,38.3162732496287
-122.30048549175599,38.304033599510106
-122.30295143302251,38.31514818523773
-122.294770413087,38.305949393869824
-122.29717530663862,38.317173912939026
-122.2975173683778,38.31693224278621
-122.28607932068064,38.31920716179252
-122.29106707239985,38.31831637379446
-122.29412267667735,38.311864767638426
-122.28823229096321,38.31370617483323
-122.28070622641337,38.31193918315758
-122.28400562236018,38.317744201748106
-122.30604480021063,38.323284672327645
-122.3210201593037,38.3359202005924
-122.31045646043583,38.33289588932823
-122.30576067389676,38.32195776516194
-122.32100676219294,38.33865593240297
-122.30207882363128,38.34636896815588
-122.30625364061474,38.34421545230889
-122.30050407781019,38.32343623296651
-122.30217715686327,38.337620473870395
-122.3356998834176,38.313296873065084
-122.33527365036292,38.30585100104821
-122.31986311915067,38.31378961520796
-122.31159450409842,38.31425726089487
-122.32440975725986,38.31541469339633
-122.31066472131462,38.312232390753074
-122.3120588983195,38.31288539314683
-122.31106851797058,38.30530291081172
-122.31245787091606,38.30290153333062
-122.32832233664612,38.33311173021394
-122.32250893797628,38.32983803945218
-122.33487691040186,38.3343530751901
-122.31434707358684,38.32522523253929
-122.32475336358239,38.322410615546715
-122.31665789145774,38.271832628558776
-122.30119360469604,38.28320819825103
-122.30522743772254,38.2690582176018
-122.31265153158247,38.27370522759261
-122.29640204847996,38.24938322241957
-122.32382164826733,38.29697412465873
-122.33145024715436,38.29321744139148
-122.30640070194418,38.29199900484411
-122.306558200047,38.29773861570353
-122.30816726896907,38.2976047385623
-122.3087231282467,38.29016063554236
-122.30957591986513,38.300131762062826
-122.23021778389798,38.16681885727714
-122.24693832086393,38.281264619483686
-122.24153104306274,38.242738866667565
-122.23506301388542,38.23101594366529
-122.20908939049308,38.16698798973949
-122.23379609018222,38.16230981655742
-122.2495881800015,38.158532825073266
-122.22818885179409,38.160125044352114
-122.2357559466975,38.160543459953395
-122.2492619216101,38.162163964272
-122.23600540352939,38.15634371380735
-122.27403578574075,38.20219011844728
-122.27607636276589,38.183738934951265
-122.26177648368598,38.16659215050265
-122.26858219593264,38.16951821885857
-122.25691700716625,38.174267471525525
-122.25807900464265,38.163821203565156
-122.25693720271593,38.16120647096419
-122.25764267148259,38.16536212368404
-122.26251496272566,38.163496441931514
-122.34254474596419,38.31093193609323
-122.34485349279262,38.309418704670215
-122.34740447302238,38.32245921733781
-122.37593621706343,38.393764238669895
-122.32770282121523,38.3653251820495
-122.39284210141085,38.39218654012844
-122.35986937695127,38.4097025833399
-122.32619514958265,38.36108288190072
-122.35476997752026,38.396796465482055
-122.37910664557455,38.390132326907484
-122.28358088508575,38.40430827910481
-122.26285493810872,38.389348030645216
-122.29753297284422,38.41246249314763
-122.20616109156026,38.303781131249764
-122.23425659031906,38.34541835112014
-122.2126998754152,38.343641645731054
-122.46079524200343,38.44496694174172
-122.35196769409038,38.42203108232037
-122.46969224541719,38.48911515519071
-122.4763438230932,38.49099426596825
-122.48351334972692,38.518648152074526
-122.49294527538171,38.49463179627181
-122.47140428188128,38.51658468225546
-122.4623226921127,38.62940342948093
-122.50667301965552,38.56477170440426
-122.38692683494233,38.51945281673047
-122.36976399120744,38.51003549643678
-122.39796862389616,38.53785849230649
-122.15619575773357,38.552438344749675
-122.5581642870401,38.625624350534125
-122.59240596436976,38.588306674075824
-122.59149738059364,38.587270281728586
-122.58326791135661,38.58537495413993
-122.58280370711779,38.59252018424498
-122.59084330043359,38.586187176301266
-122.2196940253274,38.11159471340512
-122.21848337008879,38.118622292427716
-122.21193039629466,38.11935731991321
-122.21996963791797,38.111911840984796
-122.2235874659081,38.117692617130054
-122.20384930756552,38.111951196651816
-122.19853599450803,38.11223096484149
-122.22314735540245,38.12435420993234
-122.21588988371413,38.12610684211768
-122.21449060114855,38.12920588643832
-122.22510449180388,38.12675188365804
-122.2246849935923,38.126297394995795
-122.211409749201,38.13264321549653
-122.19160459914168,38.1425952583534
-122.19077489577859,38.122678852598966
-122.17375653453989,38.104917552769955
-122.16723074393485,38.10756771683413
-122.20672638168745,38.10748433332733
-122.2169127024542,38.1091462138552
-122.20627148598727,38.100772302076315
-122.21862691001161,38.10170798443819
-122.21830886259725,38.1010578959018
-122.22431669485537,38.101028398071136
-122.22315244194577,38.09573598942442
-122.22118464654294,38.094008402001535
-122.21050677450285,38.096168667270284
-122.21376033880708,38.090077915049
-122.19511305104932,38.08286193133451
-122.2030200172907,38.09571501157735
-122.20901183835153,38.08687482386004
-122.21589544747457,38.08059939465577
-122.22558790483839,38.084627677903356
-122.23206760061916,38.08672725643554
-122.22415059381096,38.084322038596724
-122.21611940733031,38.08585564744949
-122.2108574561089,38.07113589669597
-122.22688024181484,38.07084482714933
-122.2222220208247,38.07201850973291
-122.19607250655855,38.0689373180726
-122.20262022022526,38.07292033016507
-122.20438400571797,38.07377163316631
-122.20141206080474,38.07219201916488
-122.24577960773341,38.09350026575501
-122.25187896187131,38.09040138415664
-122.24046246959689,38.0880380236855
-122.25610107866406,38.084910101745514
-122.29780195707282,38.10893790508429
-122.29558639311894,38.126196221961465
-122.25609781782846,38.09811083848461
-122.26268004015797,38.104198349593055
-122.24744863973059,38.10234979047984
-122.25024005273804,38.09843163006646
-122.23849494908447,38.093798873275865
-122.24209161821437,38.09793055921293
-122.24274471206785,38.10047429346307
-122.24148483407126,38.10590984510066
-122.23656284711528,38.10707530858964
-122.24113751393308,38.104422732829356
-122.2352800128967,38.11430592365844
-122.23825598903872,38.11381580387338
-122.24282559604755,38.12280065887136
-122.23427383268836,38.12514697918902
-122.24138518496905,38.12778641303631
-122.23249329575249,38.12502608734189
-122.22899742515673,38.12626123419118
-122.24446646597703,38.105166883529755
-122.25039267720906,38.116448887372314
-122.24772054154538,38.112439674700276
-122.25415685261466,38.11172269850434
-122.26309853563897,38.10972629228479
-122.25727004660021,38.10551729435941
-122.27224069016702,38.11675698966255
-122.26112632035935,38.11361884365403
-122.26662829453367,38.118185891257575
-122.27370807508619,38.12000821345521
-122.27189460889365,38.12041888220882
-122.25186290777691,38.141060844551
-122.25876783276244,38.13296216020329
-122.2527136226527,38.143092880016425
-122.26387113405765,38.14704289014278
-122.2631491583378,38.143072956055434
-122.26118985267878,38.15114328867351
-122.27621891757178,38.12213065990048
-122.26524724477405,38.147923257105
-122.27888502233942,38.15382477148699
-122.28153725464533,38.1512144473283
-122.22495870279869,38.13573319962285
-122.22283064254313,38.13984623740182
-122.2509858189173,38.14201979895761
-122.22597922190933,38.13261300376832
-122.24363612312895,38.14350345121809
-122.24781708151474,38.14299979008646
-122.24035065813372,38.151095236932996
-122.2494842974985,38.14673897586546
-122.24685204272257,38.1548034923929
-122.23950817453382,38.15334575798439
-122.21659619611152,38.15108350895334
-122.22903719244174,38.14404100832566
-122.22451396572555,38.14577835309615
-122.22992786128322,38.14773312068979
-122.23714436894221,38.153824967350396
-122.1824176959639,38.06558137093868
-122.19256253296273,38.07826552791678
-122.19253510630108,38.07625650943182
-122.19223783056313,38.07014077708188
-122.12901886550262,38.06062342481493
-122.11959171940532,38.10269612644666
-122.1298617876712,38.06361299003754
-122.18939546842368,38.104902147096006
-122.18742242823484,38.09733766987082
-122.19395422547419,38.1111970461156
-122.19388018350054,38.1068488720622
-122.18691472979334,38.09817184385025
-122.1743397465235,38.09280237412559
-122.17147504885259,38.09294724488211
-122.17231549742898,38.09817170454744
-122.14295225460404,38.08310302187238
-122.15958397574904,38.09518733224325
-122.1872577670113,38.078674258843186
-122.17620128764015,38.082772261078766
-122.18132462206947,38.08437610280352
-122.15385693141985,38.07999791334742
-122.16794820212218,38.07076178501949
-122.15494692137678,38.076680500153756
-122.17449306005392,38.07345694130372
-122.15667269771134,38.068332806621704
-122.15458785832638,38.06345464961644
-122.1515547801298,38.068613156009945
-122.15720334541538,38.06108297534793
-122.16401262079764,38.064308924287154
-122.15439833979855,38.059882276069544
-122.15926946663397,38.2433590304664
-122.17491022575656,38.25103765390567
-122.1733034414461,38.28433602728296
-122.19675427659764,38.17955526307325
-122.2072925069458,38.247881526695856
-122.19335468587565,38.23949726105836
-122.15542911773139,38.212108628491364
-122.17264716691874,38.2895304455088
-122.19762475473203,38.2447678021667
-122.09851037671122,38.14951467288036
-122.09665059375797,38.15251733056629
-122.1490224899444,38.15697721939929
-122.13537624403989,38.17812609057314
-122.1242972678193,38.14932488887267
-122.18895652755718,38.161617367473994
-122.14623526532944,38.18391322419591
-122.1211269814381,38.184650402264026
-122.12309250745454,38.155470005499055
-122.16940326157894,38.16501048194507
-122.06576598290536,38.25682223334587
-122.11321433145866,38.235130558917504
-122.1070481767067,38.22691862260265
-122.0990651701737,38.245363529635696
-122.06062984699179,38.2645577142352
-122.0638822788051,38.26739185440338
-122.06421202188757,38.26497733806038
-122.114564104439,38.3111720292125
-122.08189150220377,38.30786678119626
-122.12354678689861,38.304304882376016
-122.05406463916007,38.28410653911239
-122.05952004874676,38.28406379136315
-122.03521076525324,38.29308092127845
-122.04800144106949,38.31160505413659
-122.04609199277985,38.279150130484325
-122.04851202283989,38.27600530386168
-122.04528178173767,38.28101962229136
-122.03331151341263,38.28782333213996
-122.03454518374626,38.282266567772666
-122.03345589023357,38.30298576210514
-122.03366647670165,38.296297230935515
-122.0207286870999,38.31191304516147
-122.03745969680455,38.2735049613228
-122.03878657375111,38.280896519626914
-122.04218343150707,38.27862054694823
-122.04203647413428,38.273175229710134
-122.01063882505439,38.287405078675846
-122.0203776195707,38.28114028914889
-122.01414450500762,38.28331984618753
-122.01135314596483,38.284074278966855
-122.01055552376437,38.27426471635329
-122.01356937875505,38.27952004656753
-122.00948371318252,38.274994285649775
-121.97451741959239,38.27512674719416
-121.94024663351318,38.29269597611323
-122.02282736156553,38.29256434691456
-121.92703841465674,38.29093834387605
-121.9856185207547,38.27520165415375
-121.92567185457999,38.2840239421466
-121.91988111972513,38.29786227844425
-121.97667533126148,38.2954134642445
-122.0651465959406,38.25168884543589
-122.05778859741558,38.2551949952162
-122.05234856011519,38.25536437615831
-122.06463070660043,38.253441360758934
-122.05802339511709,38.21285083851401
-122.04920826234321,38.23742614640103
-122.0626283396613,38.22371721934293
-122.07334987717395,38.232949807538404
-122.0793344847603,38.227102491517854
-122.03842010662807,38.25456604643705
-122.04504247274181,38.25628286308212
-122.04877431959956,38.24553085573871
-122.04445277517861,38.25113710093732
-122.04880780907828,38.2683208572808
-122.04661601308797,38.26700856662809
-122.05524594351168,38.26457784329902
-122.03750010178071,38.26463667862817
-122.0374365118336,38.26348189785088
-122.03955675067455,38.264759075127934
-122.04100771931732,38.26634892276807
-122.04158479196037,38.26884195700968
-122.04389570200537,38.26195705879695
-122.03226263872925,38.26814422059113
-122.03139310695099,38.259176196338174
-122.033028327839,38.26366504743545
-122.03054912924343,38.25988072297661
-122.03251027241204,38.26128013495744
-122.02458174978705,38.25738413443323
-122.02860318929605,38.253868031177944
-122.03255276164816,38.25011713405624
-122.03413456043937,38.25229116776824
-122.0214464609112,38.262686544377715
-122.02152036231526,38.26541544295472
-122.01903792662203,38.26750580916735
-122.02464964105026,38.26810012177174
-122.00547610268853,38.272349250718456
-121.99929331454965,38.26867777364171
-122.0148879433191,38.265448293826026
-122.01510894469291,38.26766591937126
-122.01617219178203,38.266290571159914
-121.9473998197432,38.16029343899263
-121.92263878263118,38.11362719990602
-121.97762357023204,38.114138179225804
-122.06712788590112,38.15004805817496
-122.01209958432673,38.144022011487536
-122.00678305775673,38.195327420848166
-122.02662333866303,38.24408970949513
-122.02301452502726,38.24567941226709
-122.02227457062942,38.2467284621719
-122.02214851605022,38.25039948363263
-122.00788365151799,38.24867059883794
-122.01800868979925,38.24519424289992
-122.01187309115056,38.247304067814184
-122.01112423993727,38.25261352855574
-122.01572440290366,38.25173804258323
-121.99579554609164,38.25078648279088
-122.00626780042847,38.24729302001782
-122.00434988746326,38.24738955440292
